Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1780627942,3000,,Aggregated,508.900000,0.000000,100,110,120,130,160,380,1100,1600,2100,3100,4800,66453,0,100,139.14460821111336,0.5616580001515104,4822.598265998749,11044.157043323852
1780627943,3200,,Aggregated,518.500000,0.000000,100,110,120,130,190,790,2100,2800,3500,4800,5200,67806,0,100,191.18884984705016,0.5616580001515104,5192.488283000785,11035.308247057783
1780627944,3400,,Aggregated,518.500000,0.000000,100,110,120,130,190,790,2100,2800,3500,4800,5200,67806,0,100,191.18884984705016,0.5616580001515104,5192.488283000785,11035.308247057783
1780627945,3600,,Aggregated,518.500000,0.000000,100,110,120,130,190,790,2100,2800,3500,4800,5200,67806,0,100,191.18884984705016,0.5616580001515104,5192.488283000785,11035.308247057783
1780627946,3800,,Aggregated,483.400000,0.000000,100,110,120,130,220,1200,3100,4000,5000,6800,7400,68837,0,100,250.2386609876101,0.5616580001515104,7431.230680000226,11033.693391635312
1780627947,4000,,Aggregated,483.400000,0.000000,100,110,120,130,220,1200,3100,4000,5000,6800,7400,68837,0,100,250.2386609876101,0.5616580001515104,7431.230680000226,11033.693391635312
1780627948,4200,,Aggregated,483.400000,0.000000,100,110,120,130,220,1200,3100,4000,5000,6800,7400,68837,0,100,250.2386609876101,0.5616580001515104,7431.230680000226,11033.693391635312
1780627949,4400,,Aggregated,419.800000,0.000000,100,110,130,140,300,1900,4300,5200,6500,7900,9500,69810,0,100,322.061455117764,0.5616580001515104,9463.886988000013,11038.836126629423
1780627950,4600,,Aggregated,419.800000,0.000000,100,110,130,140,300,1900,4300,5200,6500,7900,9500,69810,0,100,322.061455117764,0.5616580001515104,9463.886988000013,11038.836126629423
1780627951,4800,,Aggregated,419.800000,0.000000,100,110,130,140,300,1900,4300,5200,6500,7900,9500,69810,0,100,322.061455117764,0.5616580001515104,9463.886988000013,11038.836126629423
1780627952,5000,,Aggregated,361.100000,0.000000,100,110,130,140,490,2500,5100,6500,8200,10000,12000,70509,0,100,388.57656653086934,0.5616580001515104,12097.536279999986,11039.05203591031
